load_id,po_id,carrier_id,mode,equipment,pickup_planned,delivery_planned,pickup_actual,delivery_actual,pallets,weight_lbs,cube_cuft,planned_miles,linehaul_cost,fuel_cost,accessorial_cost,status,osd_flag,osd_reason
900907,50907,300,TL,Dry Van,2025-04-08,2025-04-09,2025-04-08,2025-04-12,15,16810,1078.4,443,779.97,102.93,0,Delayed,0,
900908,50908,300,TL,Reefer,2025-06-08,2025-06-12,2025-06-07,2025-06-10,17,18493,1173.9,1826,4230.37,639.77,200,Delivered,0,
900909,50909,304,LTL,Dry Van,2025-03-14,2025-03-15,2025-03-14,2025-03-17,5,7329,439.4,348,300.0,47.38,50,Delivered,0,
900910,50910,304,LTL,Dry Van,2025-06-30,2025-07-01,2025-06-30,2025-06-30,4,1001,359.3,450,300.0,48.88,125,Delivered,0,
900911,50911,303,LTL,Dry Van,2025-06-26,2025-07-01,2025-06-26,2025-06-29,3,3812,50.0,2139,807.89,99.29,0,Delivered,0,
900912,50912,300,LTL,Reefer,2025-05-25,2025-05-29,2025-05-25,2025-05-28,4,5261,273.0,1905,823.94,157.02,0,Delivered,0,
900913,50913,301,TL,Dry Van,2025-02-22,2025-02-26,2025-02-22,2025-02-26,12,14696,998.5,1962,4753.87,808.62,125,Delivered,0,
900914,50914,300,LTL,Reefer,2025-02-07,2025-02-08,2025-02-07,2025-02-08,5,3331,287.7,443,300.0,49.58,75,Delivered,0,
900915,50915,301,TL,Dry Van,2025-06-07,2025-06-11,2025-06-07,2025-06-13,13,19942,1094.6,1962,4973.76,744.2,200,Delayed,0,
900916,50916,304,TL,Dry Van,2025-04-09,2025-04-12,2025-04-08,2025-04-10,9,11687,1137.4,1370,2810.95,496.88,0,Delivered,0,
900917,50917,304,TL,Dry Van,2025-06-27,2025-07-01,2025-06-27,2025-07-04,6,17954,1410.6,1826,4206.05,815.37,75,In Transit,0,
900918,50918,302,LTL,Reefer,2025-03-08,2025-03-13,2025-03-08,2025-03-16,1,200,135.5,2287,692.07,129.93,200,Delayed,0,
900919,50919,303,TL,Reefer,2025-01-24,2025-01-27,2025-01-24,2025-01-27,14,14086,1287.0,1083,2509.57,467.56,0,Delivered,0,
900920,50920,301,TL,Reefer,2025-02-25,2025-03-01,2025-02-25,2025-03-02,16,17116,1279.5,2112,3782.95,423.07,75,Delivered,0,
900921,50921,302,TL,Dry Van,2025-04-10,2025-04-13,2025-04-10,2025-04-16,8,21059,1254.7,1083,2416.1,284.11,50,Delayed,0,
900922,50922,302,TL,Dry Van,2025-02-10,2025-02-15,2025-02-10,2025-02-15,17,17998,1062.3,2287,5051.57,642.32,125,Delivered,0,
900923,50923,300,TL,Flatbed,2025-05-09,2025-05-10,2025-05-10,2025-05-10,7,17688,1369.5,348,862.63,157.06,75,Delivered,0,
900924,50924,301,TL,Reefer,2025-03-25,2025-03-26,2025-03-26,2025-03-27,10,9260,1344.8,761,1594.57,236.99,0,Delivered,0,
900925,50925,304,TL,Dry Van,2025-03-12,2025-03-15,2025-03-12,2025-03-14,11,15184,1189.9,1263,2538.21,354.81,0,Delivered,0,
900926,50926,301,LTL,Dry Van,2025-02-06,2025-02-10,2025-02-06,2025-02-10,2,5899,569.4,1698,707.62,122.03,200,Delivered,0,
900927,50927,303,TL,Dry Van,2025-01-18,2025-01-20,2025-01-18,2025-01-20,10,21791,1192.0,1047,2260.55,294.16,0,Canceled,0,
900928,50928,301,LTL,Dry Van,2025-04-14,2025-04-18,2025-04-14,2025-04-17,6,369,378.3,2325,956.35,176.71,125,Delivered,0,
900929,50929,303,TL,Dry Van,2025-03-23,2025-03-27,2025-03-23,2025-03-27,15,17409,1234.1,1962,3836.14,389.47,200,Delivered,0,
900930,50930,300,LTL,Dry Van,2025-06-02,2025-06-06,2025-06-02,2025-06-06,1,5714,151.2,2181,721.64,93.93,0,Delivered,0,
900931,50931,300,LTL,Reefer,2025-01-08,2025-01-13,2025-01-08,2025-01-13,3,1137,161.1,2139,893.4,98.5,125,Canceled,0,
900932,50932,300,LTL,Dry Van,2025-06-06,2025-06-09,2025-06-06,2025-06-09,3,2683,394.0,1819,593.41,73.36,50,Delivered,0,
900933,50933,303,TL,Dry Van,2025-06-27,2025-06-30,2025-06-27,2025-06-29,6,16248,1517.1,1370,3118.48,528.28,50,Delivered,0,
900934,50934,303,TL,Dry Van,2025-03-12,2025-03-16,2025-03-13,2025-03-16,14,16703,1283.3,2112,4088.47,483.84,0,Delivered,0,
900935,50935,303,LTL,Dry Van,2025-06-20,2025-06-24,2025-06-20,2025-06-24,5,4155,221.1,2325,617.02,122.82,0,Delivered,0,
900936,50936,301,TL,Dry Van,2025-01-09,2025-01-13,2025-01-09,2025-01-13,19,13474,1488.5,1905,4009.34,731.29,0,Delivered,0,
900937,50937,301,LTL,Dry Van,2025-01-10,2025-01-15,2025-01-10,2025-01-14,3,200,301.5,2139,853.84,148.52,50,Delivered,0,
900938,50938,303,TL,Dry Van,2025-06-19,2025-06-20,2025-06-19,2025-06-19,10,15270,1099.3,450,1096.04,157.28,0,Delivered,0,
900939,50939,304,LTL,Dry Van,2025-02-06,2025-02-10,2025-02-06,2025-02-10,5,6619,84.0,1905,549.19,87.84,75,Delivered,0,
900940,50940,301,LTL,Dry Van,2025-03-08,2025-03-12,2025-03-07,2025-03-10,1,3701,50.0,1925,526.18,58.91,50,Delivered,0,
900941,50941,301,TL,Dry Van,2025-04-09,2025-04-12,2025-04-10,2025-04-14,14,17703,1360.2,1775,3051.19,470.06,50,Delayed,0,
900942,50942,301,TL,Dry Van,2025-05-26,2025-05-30,2025-05-26,2025-05-31,20,20087,924.0,1905,3407.27,419.96,0,Delivered,0,
900943,50943,301,TL,Dry Van,2025-05-26,2025-05-27,2025-05-26,2025-05-28,7,20950,1575.4,348,708.63,103.04,0,Delivered,1,Damaged packaging
900944,50944,303,TL,Dry Van,2025-04-29,2025-04-30,2025-04-30,2025-05-03,15,16090,1075.3,348,807.21,111.76,50,Delayed,0,
900945,50945,302,TL,Dry Van,2025-06-22,2025-06-26,2025-06-22,2025-06-24,16,10443,1103.4,1905,3608.76,420.48,200,Delivered,0,
900946,50946,301,TL,Dry Van,2025-01-22,2025-01-26,2025-01-22,2025-01-25,13,15393,1314.5,1991,4725.25,617.57,125,Delivered,0,
900947,50947,300,TL,Dry Van,2025-02-11,2025-02-14,2025-02-12,2025-02-16,16,11176,1227.6,1263,3112.98,470.42,50,Delivered,0,
900948,50948,303,TL,Dry Van,2025-04-24,2025-04-27,2025-04-23,2025-04-27,15,10776,1004.9,1083,2389.76,275.12,0,Delayed,0,
900949,50949,302,TL,Reefer,2025-03-11,2025-03-15,2025-03-11,2025-03-17,10,9302,850.2,2008,4616.66,768.52,75,Delayed,0,
900950,50950,303,TL,Dry Van,2025-01-24,2025-01-28,2025-01-24,2025-01-27,14,16431,1413.5,2112,5346.21,603.41,0,Delivered,1,Shorted
900951,50951,301,TL,Reefer,2025-02-04,2025-02-08,2025-02-04,2025-02-10,5,16406,1310.4,2181,4175.97,717.92,75,Delivered,0,
900952,50952,303,TL,Dry Van,2025-02-04,2025-02-06,2025-02-04,2025-02-05,10,11926,1349.8,1047,2569.77,417.97,0,Delivered,0,
900953,50953,302,TL,Dry Van,2025-05-03,2025-05-07,2025-05-03,2025-05-07,9,12472,1219.8,1905,4286.22,606.96,50,Delivered,0,
900954,50954,300,TL,Dry Van,2025-05-28,2025-06-01,2025-05-28,2025-05-31,10,16165,1002.6,1962,3344.29,443.82,0,Delivered,0,
900955,50955,304,TL,Dry Van,2025-05-12,2025-05-16,2025-05-13,2025-05-16,9,14726,1660.7,1925,3354.37,599.7,75,Delivered,0,
900956,50956,300,TL,Dry Van,2025-05-11,2025-05-14,2025-05-11,2025-05-13,13,15688,1343.2,1083,2635.87,267.62,50,Delivered,0,
900957,50957,303,TL,Dry Van,2025-02-05,2025-02-08,2025-02-05,2025-02-05,16,12904,1130.5,1370,2418.19,412.1,0,Delivered,0,
900958,50958,304,LTL,Dry Van,2025-04-18,2025-04-21,2025-04-18,2025-04-20,4,200,238.8,1263,461.49,50.72,0,Delivered,0,
900959,50959,303,TL,Reefer,2025-04-06,2025-04-10,2025-04-07,2025-04-11,10,19373,1220.9,1991,4507.49,521.44,75,Canceled,0,
900960,50960,303,TL,Dry Van,2025-06-20,2025-06-24,2025-06-20,2025-06-24,12,13511,985.0,1698,3907.23,574.99,0,Delivered,0,
900961,50961,301,LTL,Reefer,2025-07-01,2025-07-05,2025-07-01,2025-07-05,3,2998,255.5,1991,694.33,100.68,0,In Transit,0,
900962,50962,303,TL,Reefer,2025-04-04,2025-04-05,2025-04-04,2025-04-04,14,14705,1097.2,761,1904.76,366.17,200,Delivered,0,
900963,50963,304,TL,Dry Van,2025-03-19,2025-03-23,2025-03-20,2025-03-25,11,13955,1441.1,1925,3458.54,469.7,0,Delivered,0,
900964,50964,300,TL,Dry Van,2025-05-14,2025-05-18,2025-05-14,2025-05-18,12,12024,1317.9,2181,4545.53,694.13,0,Delivered,0,
900965,50965,301,TL,Dry Van,2025-02-12,2025-02-15,2025-02-12,2025-02-15,8,14405,1350.8,1775,3945.26,771.58,0,Delivered,1,Count discrepancy
900966,50966,304,LTL,Dry Van,2025-04-22,2025-04-26,2025-04-22,2025-04-26,5,200,50.0,1991,581.31,61.59,0,Delivered,1,Count discrepancy
900967,50967,304,LTL,Dry Van,2025-06-28,2025-07-02,2025-06-28,2025-07-02,4,200,168.5,1991,607.2,99.12,125,In Transit,0,
900968,50968,303,TL,Reefer,2025-04-01,2025-04-05,2025-04-01,2025-04-04,15,11983,924.0,1925,3391.91,514.75,0,Delivered,0,
900969,50969,304,TL,Reefer,2025-03-29,2025-03-31,2025-03-29,2025-03-31,20,13550,1467.6,1047,2384.62,406.05,75,Delayed,0,
900970,50970,304,TL,Reefer,2025-05-26,2025-05-30,2025-05-26,2025-05-29,15,14262,1296.8,2325,4176.96,465.03,0,Delivered,0,
900971,50971,301,TL,Dry Van,2025-04-29,2025-05-03,2025-04-29,2025-05-04,10,14761,980.4,2001,4031.63,691.41,50,Delivered,0,
900972,50972,301,TL,Reefer,2025-06-14,2025-06-17,2025-06-14,2025-06-17,14,13918,1440.8,1263,2599.78,473.79,0,Delivered,0,
900973,50973,300,LTL,Dry Van,2025-04-27,2025-05-01,2025-04-27,2025-05-03,2,3667,375.5,1962,522.81,99.66,0,Delayed,0,
900974,50974,302,LTL,Dry Van,2025-05-21,2025-05-23,2025-05-21,2025-05-23,5,200,328.5,1047,300.0,39.48,50,Delivered,0,
900975,50975,304,LTL,Dry Van,2025-03-05,2025-03-08,2025-03-05,2025-03-08,3,3014,138.6,1263,402.28,46.34,0,Delivered,0,
900976,50976,301,TL,Dry Van,2025-05-22,2025-05-26,2025-05-22,2025-05-26,8,9206,1118.6,2001,3750.27,431.04,125,Delivered,1,Concealed damage
900977,50977,301,TL,Dry Van,2025-06-24,2025-06-27,2025-06-24,2025-06-26,12,13441,1284.6,1775,3980.53,720.58,0,Delivered,0,
900978,50978,301,LTL,Reefer,2025-04-20,2025-04-23,2025-04-20,2025-04-22,4,708,420.8,1263,485.29,77.04,50,Delivered,0,
900979,50979,303,LTL,Dry Van,2025-05-28,2025-05-31,2025-05-30,2025-06-02,4,3379,510.3,1263,483.29,85.02,75,Delivered,0,
900980,50980,301,LTL,Dry Van,2025-01-10,2025-01-13,2025-01-09,2025-01-11,5,200,117.5,1775,593.89,68.92,50,Delivered,0,
900981,50981,304,TL,Dry Van,2025-03-26,2025-03-30,2025-03-27,2025-04-02,11,17236,1226.8,2181,5451.47,824.09,0,Delayed,1,Damaged packaging
900982,50982,302,TL,Dry Van,2025-04-20,2025-04-23,2025-04-20,2025-04-24,9,19146,1480.1,1775,3573.87,571.34,0,Delivered,0,
900983,50983,301,TL,Dry Van,2025-01-25,2025-01-29,2025-01-25,2025-01-28,12,15958,1162.8,1698,3520.74,570.83,50,Delivered,0,
900984,50984,302,TL,Dry Van,2025-03-10,2025-03-12,2025-03-10,2025-03-14,12,12373,1082.0,1047,2059.73,343.87,0,Canceled,0,
900985,50985,301,TL,Dry Van,2025-05-17,2025-05-21,2025-05-17,2025-05-22,14,11837,1414.7,1962,4273.22,533.75,75,Delivered,0,
900986,50986,303,TL,Dry Van,2025-05-14,2025-05-17,2025-05-15,2025-05-19,16,16502,1415.6,1263,3073.57,347.82,50,Delivered,0,
900987,50987,301,TL,Dry Van,2025-01-22,2025-01-23,2025-01-22,2025-01-22,7,18437,1270.4,443,945.07,174.49,0,Delivered,0,
900988,50988,303,LTL,Dry Van,2025-05-27,2025-05-30,2025-05-27,2025-05-31,3,200,307.4,1819,702.33,139.95,75,Delayed,0,
900989,50989,300,LTL,Dry Van,2025-02-06,2025-02-10,2025-02-06,2025-02-11,6,1871,190.0,1698,425.55,77.37,0,Delivered,0,
900990,50990,303,LTL,Reefer,2025-03-02,2025-03-06,2025-03-02,2025-03-04,3,6050,80.1,2181,678.46,107.17,0,Delivered,0,
900991,50991,300,LTL,Flatbed,2025-06-10,2025-06-14,2025-06-10,2025-06-12,6,4046,510.4,2001,547.1,55.88,0,Delivered,0,
900992,50992,301,TL,Dry Van,2025-02-01,2025-02-05,2025-02-01,2025-02-04,9,12212,1260.4,2001,3993.42,439.07,200,Delivered,0,
900993,50993,300,LTL,Dry Van,2025-02-02,2025-02-03,2025-02-02,2025-02-04,1,3314,252.7,348,300.0,47.37,0,Delivered,0,
900994,50994,300,TL,Dry Van,2025-05-24,2025-05-25,2025-05-24,2025-05-26,13,14204,1161.6,761,1473.88,228.21,0,Delayed,0,
900995,50995,300,TL,Dry Van,2025-01-28,2025-02-01,2025-01-28,2025-02-01,13,19712,1345.4,1698,4083.28,664.95,0,Delivered,0,
900996,50996,301,TL,Dry Van,2025-02-15,2025-02-18,2025-02-15,2025-02-18,21,16488,1198.1,1263,2393.44,477.81,75,Delivered,0,
900997,50997,303,LTL,Reefer,2025-01-25,2025-01-28,2025-01-27,2025-01-30,7,4795,477.9,1775,524.88,54.47,75,Delivered,1,Concealed damage
900998,50998,304,TL,Reefer,2025-06-01,2025-06-03,2025-06-01,2025-06-04,13,11402,1727.0,1047,2010.87,380.76,125,Delayed,0,
900999,50999,304,TL,Dry Van,2025-01-14,2025-01-17,2025-01-14,2025-01-16,13,13568,1424.5,1263,2621.83,455.45,0,Delivered,0,
901000,51000,301,TL,Dry Van,2025-02-14,2025-02-15,2025-02-14,2025-02-15,11,15841,1316.6,348,858.47,122.34,50,Delivered,0,
901001,51001,304,TL,Dry Van,2025-05-17,2025-05-18,2025-05-17,2025-05-19,15,19021,1216.2,443,855.89,143.75,0,Delivered,0,
901002,51002,300,LTL,Dry Van,2025-02-08,2025-02-11,2025-02-07,2025-02-09,7,3493,344.5,1263,478.04,77.18,0,Delivered,0,
901003,51003,301,TL,Dry Van,2025-05-30,2025-06-04,2025-05-30,2025-06-03,16,13080,1037.4,2139,4732.11,896.13,0,Delivered,0,
901004,51004,304,TL,Dry Van,2025-03-04,2025-03-09,2025-03-04,2025-03-10,14,14466,1256.6,2139,4474.52,480.9,0,Delivered,0,
901005,51005,304,TL,Flatbed,2025-02-02,2025-02-06,2025-02-02,2025-02-05,10,16461,1089.6,1905,3478.03,662.88,0,Delivered,0,
901006,51006,304,LTL,Dry Van,2025-03-05,2025-03-06,2025-03-06,2025-03-07,6,10568,523.1,761,300.0,39.99,0,Delivered,1,Concealed damage
901007,51007,304,TL,Dry Van,2025-02-14,2025-02-17,2025-02-14,2025-02-16,15,13016,896.1,1083,2447.64,410.05,0,Delivered,0,
901008,51008,302,TL,Dry Van,2025-02-02,2025-02-07,2025-02-02,2025-02-07,15,16381,1198.8,2139,4783.51,724.65,50,Delivered,0,
901009,51009,304,TL,Dry Van,2025-02-20,2025-02-25,2025-02-22,2025-02-27,15,12900,1102.8,2139,3649.4,536.1,0,Delivered,0,
901010,51010,302,LTL,Reefer,2025-01-04,2025-01-05,2025-01-04,2025-01-04,4,1813,94.1,761,300.0,35.95,0,Delivered,0,
901011,51011,301,TL,Flatbed,2025-02-25,2025-02-26,2025-02-27,2025-03-02,10,9644,1425.1,348,669.54,104.84,0,Delayed,0,
901012,51012,300,LTL,Reefer,2025-06-14,2025-06-18,2025-06-14,2025-06-19,3,4325,559.7,1905,581.18,109.41,0,Delivered,0,
901013,51013,303,TL,Dry Van,2025-05-20,2025-05-21,2025-05-20,2025-05-21,19,14062,1337.9,443,1143.05,168.12,0,Delivered,0,
901014,51014,300,TL,Dry Van,2025-03-09,2025-03-12,2025-03-09,2025-03-12,8,12823,1199.4,1263,2504.5,357.95,0,Delivered,0,
901015,51015,301,LTL,Dry Van,2025-04-28,2025-04-29,2025-04-28,2025-04-29,4,405,432.5,443,300.0,39.09,75,Delivered,0,
901016,51016,302,TL,Dry Van,2025-04-24,2025-04-29,2025-04-24,2025-04-30,13,16787,1217.8,2287,5059.99,613.29,0,Delivered,0,
901017,51017,302,LTL,Dry Van,2025-04-23,2025-04-24,2025-04-23,2025-04-24,3,5686,565.1,761,300.0,50.66,50,Delivered,0,
901018,51018,300,LTL,Dry Van,2025-06-01,2025-06-06,2025-06-01,2025-06-05,3,200,367.6,2287,1011.63,131.8,0,Delivered,0,
901019,51019,303,TL,Dry Van,2025-05-25,2025-05-28,2025-05-25,2025-05-27,13,16046,1279.8,1263,2863.45,456.86,50,Delivered,0,
901020,51020,302,TL,Dry Van,2025-05-19,2025-05-20,2025-05-19,2025-05-20,13,16938,1205.3,443,765.75,133.14,0,Delivered,0,
901021,51021,302,TL,Dry Van,2025-01-04,2025-01-08,2025-01-04,2025-01-08,13,16342,1143.1,2112,4297.91,571.02,75,Delivered,0,
901022,51022,301,TL,Dry Van,2025-03-27,2025-03-30,2025-03-27,2025-04-02,7,17655,1020.9,1263,2483.67,313.79,0,Delayed,0,
901023,51023,300,LTL,Reefer,2025-03-16,2025-03-19,2025-03-16,2025-03-20,4,5792,244.3,1263,467.35,75.64,50,Delivered,0,
901024,51024,302,TL,Flatbed,2025-05-20,2025-05-24,2025-05-20,2025-05-24,8,15115,1259.3,2112,5384.91,1036.24,0,Delivered,0,
901025,51025,302,TL,Reefer,2025-06-02,2025-06-06,2025-06-02,2025-06-06,19,13138,1019.7,1925,4587.92,887.13,0,Delivered,0,
901026,51026,304,LTL,Dry Van,2025-05-11,2025-05-14,2025-05-11,2025-05-14,7,6417,540.3,1819,727.65,138.42,0,Delivered,0,
901027,51027,304,LTL,Dry Van,2025-05-25,2025-05-26,2025-05-25,2025-05-25,5,8496,236.7,443,300.0,34.28,50,Delivered,0,
901028,51028,301,TL,Dry Van,2025-05-21,2025-05-24,2025-05-21,2025-05-24,8,15141,1286.4,1083,2301.25,393.76,125,Delivered,0,
901029,51029,302,LTL,Dry Van,2025-06-08,2025-06-09,2025-06-09,2025-06-09,5,200,50.0,443,300.0,36.6,75,Delivered,0,
901030,51030,300,LTL,Dry Van,2025-01-31,2025-02-05,2025-01-31,2025-02-07,7,2310,526.0,2139,954.83,137.12,0,Delayed,0,
901031,51031,303,TL,Dry Van,2025-03-15,2025-03-17,2025-03-17,2025-03-17,5,15325,938.3,1047,2320.98,344.58,200,Delivered,1,Count discrepancy
901032,51032,304,LTL,Dry Van,2025-05-30,2025-06-03,2025-05-30,2025-06-03,4,3822,73.6,2112,908.72,167.07,125,Delivered,0,
901033,51033,302,TL,Dry Van,2025-06-20,2025-06-23,2025-06-20,2025-06-23,14,15431,1300.9,1263,3031.83,500.24,50,Delivered,0,
901034,51034,304,LTL,Dry Van,2025-07-01,2025-07-05,2025-07-01,2025-07-05,4,200,667.5,2112,703.38,115.18,50,In Transit,0,
901035,51035,301,TL,Dry Van,2025-02-24,2025-02-27,2025-02-24,2025-02-28,11,17186,1186.4,1819,4491.65,557.51,0,Delivered,0,
901036,51036,303,TL,Dry Van,2025-02-11,2025-02-15,2025-02-11,2025-02-16,9,10454,1130.6,1962,3970.24,454.82,0,Delayed,0,
901037,51037,300,LTL,Dry Van,2025-01-12,2025-01-16,2025-01-12,2025-01-17,4,6597,458.8,2001,859.96,169.9,50,Canceled,1,Concealed damage
901038,51038,301,TL,Dry Van,2025-05-20,2025-05-24,2025-05-20,2025-05-24,4,12232,1265.3,1698,4395.15,540.81,50,Delivered,0,
901039,51039,304,LTL,Dry Van,2025-06-01,2025-06-02,2025-06-01,2025-06-01,3,6601,169.2,443,300.0,35.26,0,Delivered,0,
901040,51040,303,TL,Reefer,2025-05-03,2025-05-07,2025-05-03,2025-05-06,13,13032,1164.0,1962,3353.98,639.87,0,Delivered,0,
901041,51041,304,TL,Dry Van,2025-02-02,2025-02-06,2025-02-02,2025-02-08,14,19988,1431.0,1962,4337.12,451.38,0,Delivered,0,
901042,51042,302,TL,Dry Van,2025-06-28,2025-07-02,2025-06-28,2025-07-01,12,14702,1242.8,2008,4891.18,522.64,75,In Transit,0,
901043,51043,303,LTL,Reefer,2025-06-16,2025-06-19,2025-06-16,2025-06-19,5,4229,365.1,1370,549.86,82.53,75,Delivered,0,
901044,51044,302,LTL,Dry Van,2025-02-25,2025-03-01,2025-02-25,2025-02-28,5,1892,425.8,2001,832.37,92.39,0,Delivered,0,
901045,51045,301,TL,Dry Van,2025-05-29,2025-06-02,2025-05-29,2025-06-02,14,14251,1127.1,1698,4206.58,680.81,75,Delivered,0,
901046,51046,303,TL,Reefer,2025-06-24,2025-06-27,2025-06-24,2025-06-27,14,12795,1263.7,1263,3027.38,419.7,125,Delivered,0,
901047,51047,302,TL,Reefer,2025-06-25,2025-06-29,2025-06-25,2025-06-30,13,19127,1433.1,2181,5661.31,1054.74,0,Delivered,0,
901048,51048,300,TL,Dry Van,2025-01-02,2025-01-03,2025-01-02,2025-01-03,11,19105,1416.1,761,1409.22,141.98,0,Delivered,0,
901049,51049,303,TL,Reefer,2025-03-21,2025-03-23,2025-03-21,2025-03-24,19,14017,996.0,1047,2097.14,367.14,75,Delivered,0,
901050,51050,300,TL,Reefer,2025-05-22,2025-05-23,2025-05-22,2025-05-24,12,16759,1236.1,348,696.23,127.66,75,Delivered,0,
901051,51051,301,TL,Dry Van,2025-05-21,2025-05-25,2025-05-21,2025-05-24,14,20790,959.1,2112,4718.82,570.75,0,Delivered,0,
901052,51052,304,LTL,Dry Van,2025-05-15,2025-05-19,2025-05-15,2025-05-18,3,200,263.2,2325,789.3,150.68,75,Delivered,0,
901053,51053,300,TL,Dry Van,2025-02-09,2025-02-11,2025-02-09,2025-02-11,13,16251,1092.6,1047,1838.34,254.25,75,Delivered,0,
901054,51054,304,TL,Dry Van,2025-04-15,2025-04-19,2025-04-15,2025-04-19,12,19401,1148.9,2112,3762.83,445.38,200,Delivered,0,
901055,51055,300,TL,Reefer,2025-06-30,2025-07-04,2025-06-30,2025-07-03,11,14917,1058.1,1925,4069.42,681.69,0,In Transit,0,
901056,51056,301,TL,Reefer,2025-02-08,2025-02-12,2025-02-10,2025-02-14,12,16281,1257.0,1962,4434.58,861.46,200,Delivered,0,
901057,51057,301,TL,Dry Van,2025-04-05,2025-04-09,2025-04-06,2025-04-09,18,19305,1070.6,2001,4108.17,416.58,0,Delivered,0,
901058,51058,302,TL,Reefer,2025-05-20,2025-05-21,2025-05-19,2025-05-21,12,19042,1086.5,450,1028.23,185.02,125,Delivered,0,
901059,51059,304,TL,Dry Van,2025-03-14,2025-03-18,2025-03-14,2025-03-19,15,15936,1186.0,2008,4834.7,700.63,0,Delivered,0,
901060,51060,300,LTL,Dry Van,2025-01-30,2025-02-04,2025-01-30,2025-02-06,7,200,52.1,2139,712.7,76.32,75,Delayed,0,
901061,51061,304,TL,Reefer,2025-02-05,2025-02-08,2025-02-06,2025-02-12,14,16679,1346.4,1819,3624.17,392.22,0,Delayed,0,
901062,51062,301,TL,Dry Van,2025-04-14,2025-04-17,2025-04-14,2025-04-16,19,13200,1154.9,1263,2983.57,362.41,0,Delivered,0,
901063,51063,304,TL,Dry Van,2025-03-29,2025-04-02,2025-03-31,2025-04-06,10,14152,1411.3,2001,3930.82,732.58,0,Delayed,0,
901064,51064,301,TL,Dry Van,2025-04-07,2025-04-11,2025-04-06,2025-04-09,10,18913,1401.6,2001,4202.18,633.21,0,Delivered,0,
901065,51065,302,TL,Dry Van,2025-05-06,2025-05-10,2025-05-06,2025-05-10,12,10374,913.3,1962,4245.73,642.11,50,Delivered,0,
901066,51066,302,LTL,Reefer,2025-01-31,2025-02-03,2025-01-31,2025-02-02,7,200,50.0,1263,514.75,69.93,0,Delivered,0,
901067,51067,303,TL,Dry Van,2025-03-16,2025-03-20,2025-03-18,2025-03-21,8,11695,1331.4,1962,3393.66,485.78,0,Delivered,0,
901068,51068,302,LTL,Dry Van,2025-01-14,2025-01-18,2025-01-15,2025-01-18,1,3537,619.2,1962,728.59,105.65,0,Delivered,0,
901069,51069,301,TL,Dry Van,2025-05-14,2025-05-15,2025-05-16,2025-05-17,12,20307,987.6,443,1025.72,157.51,0,Delivered,0,
901070,51070,301,TL,Reefer,2025-06-26,2025-06-30,2025-06-26,2025-06-29,14,14277,1111.6,1991,4898.03,979.25,50,Delivered,0,
901071,51071,301,TL,Dry Van,2025-03-27,2025-03-30,2025-03-27,2025-03-30,19,14608,1651.0,1819,4369.2,578.32,0,Delivered,0,
901072,51072,304,LTL,Flatbed,2025-02-02,2025-02-06,2025-02-02,2025-02-06,3,7017,288.0,1905,678.75,113.26,125,Delivered,0,
901073,51073,301,LTL,Dry Van,2025-03-26,2025-03-29,2025-03-27,2025-03-29,5,4442,478.6,1819,697.11,107.57,0,Delivered,0,
901074,51074,304,TL,Dry Van,2025-02-05,2025-02-08,2025-02-05,2025-02-08,14,12840,1122.0,1370,3401.61,484.64,0,Delivered,0,
901075,51075,301,TL,Dry Van,2025-06-15,2025-06-19,2025-06-15,2025-06-18,9,14010,1310.6,1826,3787.96,518.9,200,Delivered,0,
901076,51076,301,LTL,Dry Van,2025-04-27,2025-04-30,2025-04-27,2025-05-02,5,1076,50.0,1263,356.14,42.39,50,Delayed,0,
901077,51077,302,TL,Reefer,2025-02-20,2025-02-21,2025-02-20,2025-02-22,9,7654,1141.4,450,866.38,165.22,0,Delivered,0,
901078,51078,304,TL,Reefer,2025-02-20,2025-02-23,2025-02-20,2025-02-22,13,11923,1356.4,1819,4205.1,662.23,200,Delivered,0,
901079,51079,302,TL,Dry Van,2025-06-21,2025-06-25,2025-06-22,2025-06-24,6,11149,1128.0,2112,4547.34,599.23,0,Delivered,0,
901080,51080,300,LTL,Dry Van,2025-06-19,2025-06-23,2025-06-19,2025-06-23,6,393,483.6,1905,810.53,122.15,0,Delivered,0,
901081,51081,301,TL,Reefer,2025-06-04,2025-06-07,2025-06-06,2025-06-09,7,19057,1113.9,1775,4165.16,747.69,0,Delivered,0,
901082,51082,303,TL,Dry Van,2025-02-17,2025-02-18,2025-02-17,2025-02-17,13,13338,1189.5,450,1098.89,184.86,50,Delivered,0,
901083,51083,300,TL,Dry Van,2025-01-31,2025-02-01,2025-01-31,2025-01-31,7,14207,1368.4,348,595.97,76.08,200,Delivered,0,
901084,51084,303,LTL,Reefer,2025-03-21,2025-03-24,2025-03-21,2025-03-24,4,1619,534.5,1370,474.3,62.75,0,Delivered,0,
901085,51085,302,TL,Dry Van,2025-02-09,2025-02-10,2025-02-09,2025-02-11,13,14700,1193.1,761,1359.33,237.32,0,Delivered,0,
901086,51086,303,LTL,Dry Van,2025-04-23,2025-04-26,2025-04-23,2025-04-28,3,3909,240.6,1370,505.9,50.85,50,Delayed,0,
901087,51087,304,TL,Dry Van,2025-06-04,2025-06-05,2025-06-05,2025-06-07,12,13577,1652.1,450,1000.12,126.18,75,Delivered,0,
